Workgroup Id,Teacher,Class Period,Idea Text,Flag,Tags,Source,Node Type,Node Name Created On,Steps Used In Count,Steps Used In,Trash,Timestamp Basket Saved,Timestamp Idea Created,Timestamp Idea Last Edited,Steps Used In Changed,Deleted In This Revision,,,,,,,,,,,,
30598,1,2,"Also remember that covalent bonds are NOT intermolecular attractions. Instead, covalent bonds are the extremely strong forces within molecules.",blank,,Evidence Step,Html,2.8: Types of intermolecular attractions,4,"node_78.eb:3.3 What polarity are detergents?,node_53.eb:3.15 What are polar molecules?,node_36.eb:4.6 What polarity are detergents?,node_40.eb:5.8 What polarity are detergents? ",0,5/13/2011 12:31:17,5/12/2011 12:09:38,5/12/2011 12:09:38,1,0,,,,,,,,,,,,
30598,1,2,"Chemists call molecules that have regions of positive/negative charge as polar molecules. Polar molecules, such as water, have both positive and negat",blank,,Evidence Step,Html,3.1: Introducing polarity,4,"node_78.eb:3.3 What polarity are detergents?,node_53.eb:3.15 What are polar molecules?,node_36.eb:4.6 What polarity are detergents?,node_40.eb:5.8 What polarity are detergents? ",0,5/13/2011 12:31:17,5/12/2011 12:39:58,5/12/2011 12:39:58,1,0,,,,,,,,,,,,
30598,1,2,the polar and non polar molecules help remove oil.,blank,,Evidence Step,IdeaBasket,5.7: Add new evidence to your basket,1,node_40.eb:5.8 What polarity are detergents?,0,5/13/2011 12:31:17,5/14/2011 12:23:07,5/14/2011 12:23:07,1,0,,,,,,,,,,,,
30599,1,2,Water alone can't remove oil because they have different attraction between each other.,blank,,Visualization or Model,IdeaBasket,2.5: Add new evidence to your basket,0,,0,5/12/2011 13:09:34,5/11/2011 12:46:53,5/12/2011 12:14:47,0,0,,,,,,,,,,,,
30599,1,2,"Oil is non polar and water is polar. In order for oil to be removed, you will have to have some kind of detergent to let the oil mix with the water",blank,,Evidence Step,IdeaBasket,3.12: Add new evidence to your basket,0,,0,5/12/2011 13:09:34,5/12/2011 12:37:25,5/12/2011 12:37:25,0,0,,,,,,,,,,,,
30599,1,2,Polar and Non polar do not attract with each other and Polar attracts with polar because of the charge. Also with non polar and non polar,blank,,Evidence Step,IdeaBasket,4.5: Add new evidence to your basket,0,,0,5/12/2011 13:09:34,5/13/2011 13:09:09,5/13/2011 13:09:09,0,0,,,,,,,,,,,,
30600,1,2,Soap helps clean the grease and oil.,blank,,Evidence Step,IdeaBasket,1.7: Add evidence to your basket,0,,1,5/12/2011 12:46:17,5/11/2011 12:18:25,5/11/2011 12:51:31,0,0,,,,,,,,,,,,
30600,1,2,oil molecules do not have regions of positive and negative charge.,blank,,Evidence Step,Html,2.2: Oil and water at the molecular level,4,"node_78.eb:3.3 What polarity are detergents?,node_53.eb:3.15 What are polar molecules?,node_36.eb:4.6 What polarity are detergents?,node_40.eb:5.8 What polarity are detergents? ",0,5/12/2011 12:46:17,5/11/2011 12:26:11,5/11/2011 12:59:06,1,0,,,,,,,,,,,,
30600,1,2,Dipole-Diplole has a medium strength attraction and london dispersion is the weaker attraction,blank,,Evidence Step,MatchSequence,2.9: Categorize attraction strengths,4,"node_78.eb:3.3 What polarity are detergents?,node_53.eb:3.15 What are polar molecules?,node_36.eb:4.6 What polarity are detergents?,node_40.eb:5.8 What polarity are detergents? ",0,5/12/2011 12:46:17,5/11/2011 12:51:12,5/11/2011 12:51:12,1,0,,,,,,,,,,,,
30600,1,2,oil molecules do not attract water molecules and other molecules,blank,,Evidence Step,ExplanationBuilder,3.3: What polarity are detergents?,4,"node_78.eb:3.3 What polarity are detergents?,node_53.eb:3.15 What are polar molecules?,node_36.eb:4.6 What polarity are detergents?,node_40.eb:5.8 What polarity are detergents? ",0,5/12/2011 12:46:17,5/11/2011 12:59:14,5/11/2011 12:59:14,1,0,,,,,,,,,,,,
30600,1,2,Water has a positive and negative charge.,blank,,Evidence Step,ExplanationBuilder,3.3: What polarity are detergents?,4,"node_78.eb:3.3 What polarity are detergents?,node_53.eb:3.15 What are polar molecules?,node_36.eb:4.6 What polarity are detergents?,node_40.eb:5.8 What polarity are detergents? ",0,5/12/2011 12:46:17,5/11/2011 13:04:09,5/11/2011 13:04:09,1,0,,,,,,,,,,,,
30600,1,2,Oil has no charge at all.,blank,,Evidence Step,ExplanationBuilder,3.3: What polarity are detergents?,4,"node_78.eb:3.3 What polarity are detergents?,node_53.eb:3.15 What are polar molecules?,node_36.eb:4.6 What polarity are detergents?,node_40.eb:5.8 What polarity are detergents? ",0,5/12/2011 12:46:17,5/11/2011 13:04:24,5/11/2011 13:04:24,1,0,,,,,,,,,,,,
30600,1,2,"Electronegativity measures how much an atom ""pulls"" electrons to itself in chemical bonds.",blank,,Evidence Step,Html,3.5: Polarity and electronegativity,3,"node_53.eb:3.15 What are polar molecules?,node_36.eb:4.6 What polarity are detergents?,node_40.eb:5.8 What polarity are detergents? ",0,5/12/2011 12:46:17,5/12/2011 12:09:13,5/12/2011 12:09:13,1,0,,,,,,,,,,,,
30600,1,2,Different colors now indicate different charges (negative or positive) in a chemical bond.,blank,,Evidence Step,Html,3.5: Polarity and electronegativity,0,,1,5/12/2011 12:46:17,5/12/2011 12:09:47,5/12/2011 12:10:25,0,0,,,,,,,,,,,,
30600,1,2,Water and oil repel each other.,blank,,Evidence Step,IdeaBasket,4.5: Add new evidence to your basket,2,"node_36.eb:4.6 What polarity are detergents?,node_40.eb:5.8 What polarity are detergents? ",0,5/12/2011 12:46:17,5/13/2011 12:18:41,5/13/2011 12:18:41,1,0,,,,,,,,,,,,
30601,1,2,the detergent when added to water it makes a mixture which helps to red rid of the oil stuck on the birds body...,blank,,Other: discovery channel,IdeaBasket,1.7: Add evidence to your basket,1,node_53.eb:3.15 What are polar molecules?,0,5/12/2011 12:30:07,5/11/2011 12:52:00,5/11/2011 12:52:00,1,0,,,,,,,,,,,,
30601,1,2,water cant remove oil from bird because water doesn't have polar or non-polar molecules,blank,,Evidence Step,IdeaBasket,3.7: Add new evidence to your basket,1,node_53.eb:3.15 What are polar molecules?,0,5/12/2011 12:30:07,5/12/2011 12:32:18,5/12/2011 12:32:18,1,0,,,,,,,,,,,,
30657,1,3,Water and oil do not mix an example is the recent oil spill in the Gulf of Mexico.,blank,,Movie/Video,IdeaBasket,1.7: Add evidence to your basket,1,node_78.eb:3.3 What polarity are detergents?,0,5/12/2011 14:21:42,5/10/2011 14:09:27,5/12/2011 13:22:32,0,0,,,,,,,,,,,,
30657,1,3,"When detergent is added to a mixture of oil and water, the intermolecular bonds are broken.",blank,,Evidence Step,IdeaBasket,2.5: Add new evidence to your basket,1,node_78.eb:3.3 What polarity are detergents?,0,5/12/2011 14:21:42,5/11/2011 13:56:06,5/11/2011 13:56:06,0,0,,,,,,,,,,,,
30657,1,3,Water and water attractions (dipole-dipole) are stronger than London dispersion forces which is between water and oil.,blank,,Evidence Step,IdeaBasket,2.10: Add new evidence to your basket,1,node_78.eb:3.3 What polarity are detergents?,0,5/12/2011 14:21:42,5/12/2011 13:16:50,5/12/2011 13:16:50,0,0,,,,,,,,,,,,
30657,1,3,When detergent is added to the water it's polarity attracts both the water and oil allowing them to mix.,blank,,Evidence Step,ExplanationBuilder,3.3: What polarity are detergents?,1,node_78.eb:3.3 What polarity are detergents?,0,5/12/2011 14:21:42,5/12/2011 13:30:19,5/12/2011 13:30:19,0,0,,,,,,,,,,,,
30657,1,3,The electronegativity of the atoms shows the pull of electrons. Oxygen atoms want the electron more than the hydrogen atoms.,blank,,Evidence Step,IdeaBasket,3.12: Add new evidence to your basket,0,,0,5/12/2011 14:21:42,5/13/2011 14:21:11,5/13/2011 14:21:11,0,0,,,,,,,,,,,,
30659,1,3,"Within a water molecule, the oxygen (O) atom is slightly negatively charged and the hydrogen atoms are slightly positively charged. ",blank,,Evidence Step,IdeaBasket,2.5: Add new evidence to your basket,1,node_78.eb:3.3 What polarity are detergents?,0,5/13/2011 13:46:26,5/11/2011 14:04:56,5/11/2011 14:04:56,0,0,,,,,,,,,,,,
30659,1,3,"# These regions of positive and negative charge produce attractions between molecules that pull water molecules close together.
#These attractions bet",blank,,Evidence Step,Html,2.2: Oil and water at the molecular level,1,node_78.eb:3.3 What polarity are detergents?,0,5/13/2011 13:46:26,5/11/2011 14:07:29,5/11/2011 14:07:29,0,0,,,,,,,,,,,,
30659,1,3,"    . Dipole-dipole attractions
* Only occur between two molecules that both have regions of positive/negative charge.
    * Exist between water molec",blank,,Evidence Step,IdeaBasket,2.10: Add new evidence to your basket,0,,0,5/13/2011 13:46:26,5/12/2011 13:19:34,5/12/2011 13:20:27,0,0,,,,,,,,,,,,
30659,1,3,"2. London dispersion forces:
    * Are weaker than dipole-dipole attractions.
    * Exist between all molecules, even between water and oil.
    *",blank,,Evidence Step,Html,2.8: Types of intermolecular attractions,1,node_53.eb:3.15 What are polar molecules?,0,5/13/2011 13:46:26,5/12/2011 13:21:11,5/12/2011 13:22:15,0,0,,,,,,,,,,,,
30659,1,3,"Also remember that covalent bonds are NOT intermolecular attractions. Instead, covalent bonds are the extremely strong forces within molecules.",blank,,Evidence Step,Html,2.8: Types of intermolecular attractions,2,"node_53.eb:3.15 What are polar molecules?,node_36.eb:4.6 What polarity are detergents?",0,5/13/2011 13:46:26,5/12/2011 13:22:36,5/12/2011 13:22:36,1,0,,,,,,,,,,,,
30659,1,3,Molecules that do NOT have these charged regions (such as oil) are called nonpolar.,blank,,Evidence Step,Html,3.1: Introducing polarity,3,"node_78.eb:3.3 What polarity are detergents?,node_53.eb:3.15 What are polar molecules?,node_36.eb:4.6 What polarity are detergents?",0,5/13/2011 13:46:26,5/12/2011 13:41:07,5/12/2011 13:41:07,1,0,,,,,,,,,,,,
30659,1,3,Oil is hard to remove from birds because water alone can't remove the dangerous oil from the birds' feathers.,blank,,Evidence Step,MW,2.6: Intermolecular attractions,1,node_36.eb:4.6 What polarity are detergents?,0,5/13/2011 13:46:26,5/14/2011 13:36:54,5/14/2011 13:36:54,1,0,,,,,,,,,,,,
30659,1,3,The strongest intermolecular attractions occur between molecules near each other in solid liquid substances.,blank,,Evidence Step,Note,2.7: What intermolecular forces are strongest?,1,node_36.eb:4.6 What polarity are detergents?,0,5/13/2011 13:46:26,5/14/2011 13:37:25,5/14/2011 13:37:25,1,0,,,,,,,,,,,,
30660,1,3,Images of molecules show evidence,blank,,Visualization or Model,Html,1.6: Forces that hold atoms and molecules together,1,node_78.eb:3.3 What polarity are detergents?,0,5/11/2011 13:42:57,5/9/2011 14:11:43,5/9/2011 14:11:43,1,0,,,,,,,,,,,,
30661,1,3,"The strongest intermolecular attractions occur between molecules that have opposite charges.
",blank,Strongest Attraction,Evidence Step,Note,2.7: What intermolecular forces are strongest?,0,,0,5/11/2011 13:48:30,5/11/2011 14:03:45,5/11/2011 14:03:45,0,0,,,,,,,,,,,,
30661,1,3,Oil is hard to remove from birds because the chemical properties of oil,blank,,Evidence Step,AssessmentList,1.3: Why is removing oil difficult?,0,,0,5/11/2011 13:48:30,5/12/2011 13:15:42,5/12/2011 13:15:42,0,0,,,,,,,,,,,,
30661,1,3,Oil can be removed by using detergent.,blank,,Evidence Step,AssessmentList,1.3: Why is removing oil difficult?,0,,0,5/11/2011 13:48:30,5/12/2011 13:16:14,5/12/2011 13:16:14,0,0,,,,,,,,,,,,
30661,1,3,Your understanding of how the atoms and molecules in different substances are held together and arranged in space will be central to this investigatio,blank,,Evidence Step,Html,1.6: Forces that hold atoms and molecules together,0,,0,5/11/2011 13:48:30,5/12/2011 13:17:29,5/12/2011 13:17:29,0,0,,,,,,,,,,,,
30661,1,3,Water can not remove oil from wildlife because oil does not dissolve in water.,blank,,Evidence Step,Html,2.1: Why do oil and water separate?,1,node_78.eb:3.3 What polarity are detergents?,0,5/11/2011 13:48:30,5/12/2011 13:19:01,5/12/2011 13:19:01,0,0,,,,,,,,,,,,
30661,1,3,The bond between Positive and Negative molecules attract more than others.,blank,,Evidence Step,AssessmentList,2.4: Comparing intermolecular forces and covalent bonds,1,node_78.eb:3.3 What polarity are detergents?,0,5/11/2011 13:48:30,5/12/2011 13:20:14,5/12/2011 13:20:14,0,0,,,,,,,,,,,,
30661,1,3,"The strongest intermolecular attractions occur between molecules that have opposite charges.
",blank,,Evidence Step,Note,2.7: What intermolecular forces are strongest?,1,node_78.eb:3.3 What polarity are detergents?,0,5/11/2011 13:48:30,5/12/2011 13:21:26,5/12/2011 13:21:26,0,0,,,,,,,,,,,,
30661,1,3,This shows that the attraction that water and oil have is not as strong as the water and water attraction.,blank,,Evidence Step,Note,2.11: Why do intermolecular attractions matter?,1,node_78.eb:3.3 What polarity are detergents?,0,5/11/2011 13:48:30,5/12/2011 13:24:35,5/12/2011 13:24:35,0,0,,,,,,,,,,,,
30661,1,3,Chemists call molecules that have regions of positive/negative charge as polar molecules.,blank,,Evidence Step,Html,3.1: Introducing polarity,1,node_78.eb:3.3 What polarity are detergents?,0,5/11/2011 13:48:30,5/12/2011 13:26:17,5/12/2011 13:26:17,0,0,,,,,,,,,,,,
30661,1,3,"
Molecules that do NOT have these charged regions (such as oil) are called nonpolar",blank,,Evidence Step,Html,3.1: Introducing polarity,1,node_78.eb:3.3 What polarity are detergents?,0,5/11/2011 13:48:30,5/12/2011 13:26:54,5/12/2011 13:26:54,0,0,,,,,,,,,,,,
30661,1,3,"Like dissolves like. Water and oil do not mix because water molecules are polar (i.e., having either a positive or negative charge) and oil molecules",blank,,Evidence Step,Note,3.4: Explain what polarity are detergents,0,,0,5/11/2011 13:48:30,5/12/2011 13:45:11,5/12/2011 13:45:11,0,0,,,,,,,,,,,,
30661,1,3,Detergents are polar because it is able to create positive and negative bonds.,blank,,Evidence Step,Note,3.4: Explain what polarity are detergents,0,,0,5/11/2011 13:48:30,5/12/2011 13:47:58,5/12/2011 13:47:58,0,0,,,,,,,,,,,,
30665,1,3,Oil doesn't mix with water because of the intermolecular forces preventing the water and oil mixing together.,blank,,Visualization or Model,IdeaBasket,2.5: Add new evidence to your basket,2,"node_78.eb:3.3 What polarity are detergents?,node_53.eb:3.15 What are polar molecules?",0,5/12/2011 14:18:11,5/11/2011 13:58:49,5/11/2011 13:58:49,0,0,,,,,,,,,,,,
30665,1,3,"the weakest attraction London dispersion attraction, medium is between water and water molecules and the strongest attraction is oxygen and hydrogen",blank,,Evidence Step,IdeaBasket,2.10: Add new evidence to your basket,2,"node_78.eb:3.3 What polarity are detergents?,node_53.eb:3.15 What are polar molecules?",0,5/12/2011 14:18:11,5/11/2011 14:18:55,5/11/2011 14:18:55,0,0,,,,,,,,,,,,
30665,1,3,"When electronegativity increases on one side and decreases on the other side, it looks like the molecule is about to split but when equal, also size.",blank,,Evidence Step,IdeaBasket,3.7: Add new evidence to your basket,1,node_53.eb:3.15 What are polar molecules?,0,5/12/2011 14:18:11,5/12/2011 13:19:42,5/12/2011 13:19:42,0,0,,,,,,,,,,,,
30665,1,3,Two atoms in a polar covalent bond have a large difference in negativity.,blank,,Evidence Step,IdeaBasket,3.12: Add new evidence to your basket,1,node_36.eb:4.6 What polarity are detergents?,0,5/12/2011 14:18:11,5/12/2011 13:30:08,5/12/2011 13:30:08,1,0,,,,,,,,,,,,
30665,1,3,Polar and non polar molecules repel against each other.,blank,,Evidence Step,IdeaBasket,4.5: Add new evidence to your basket,1,node_36.eb:4.6 What polarity are detergents?,0,5/12/2011 14:18:11,5/13/2011 14:09:18,5/13/2011 14:09:18,1,0,,,,,,,,,,,,
30792,1,5,"what are the properties of oil, water, detergent? how do their properties interact to help the detergent clean the oil.",blank,,School or Teacher,IdeaBasket,1.7: Add evidence to your basket,0,,0,5/12/2011 17:08:36,5/9/2011 16:58:06,5/9/2011 16:58:06,0,0,,,,,,,,,,,,
30792,1,5,oil does NOT dissolve in water.,important,NOT,Visualization or Model,Html,2.1: Why do oil and water separate?,0,,0,5/12/2011 17:08:36,5/9/2011 16:59:23,5/9/2011 16:59:23,0,0,,,,,,,,,,,,
30792,1,5,"in water molecule, oxygen is negative, hydrogen is positive. causing attraction",important,pos.+neg.=attraction,Visualization or Model,Html,2.2: Oil and water at the molecular level,1,node_53.eb:3.15 What are polar molecules?,0,5/12/2011 17:08:36,5/9/2011 17:06:20,5/11/2011 16:17:27,0,0,,,,,,,,,,,,
30792,1,5,"oil molecules have no charge, but still attracts water molecules",important,,Visualization or Model,Html,2.2: Oil and water at the molecular level,2,"node_78.eb:3.3 What polarity are detergents?,node_53.eb:3.15 What are polar molecules?",0,5/12/2011 17:08:36,5/11/2011 16:21:03,5/11/2011 16:21:03,0,0,,,,,,,,,,,,
30792,1,5,intermolecular attractions are forces between  molecules,important,between,Visualization or Model,AssessmentList,2.4: Comparing intermolecular forces and covalent bonds,1,node_53.eb:3.15 What are polar molecules?,0,5/12/2011 17:08:36,5/11/2011 16:32:12,5/11/2011 16:32:27,0,0,,,,,,,,,,,,
30792,1,5,covalent bonds hold atoms together within a molecule,important,,Evidence Step,AssessmentList,2.4: Comparing intermolecular forces and covalent bonds,2,"node_78.eb:3.3 What polarity are detergents?,node_53.eb:3.15 What are polar molecules?",0,5/12/2011 17:08:36,5/11/2011 16:33:51,5/11/2011 16:33:51,0,0,,,,,,,,,,,,
30792,1,5,water is polar( has positive and negative charge) oil is nonpolar( has neither),important,,Visualization or Model,Html,3.1: Introducing polarity,2,"node_78.eb:3.3 What polarity are detergents?,node_53.eb:3.15 What are polar molecules?",0,5/12/2011 17:08:36,5/11/2011 16:50:44,5/11/2011 16:50:44,0,0,,,,,,,,,,,,
30792,1,5,"when oil and water repel they have NO attraction, when they are put into a bottle together, they cannot repel just attract weakly.",important,,Evidence Step,IdeaBasket,4.5: Add new evidence to your basket,0,,0,5/12/2011 17:08:36,5/12/2011 17:08:23,5/12/2011 17:08:23,0,0,,,,,,,,,,,,
30793,1,5,by using soap and water to take oil of the birds.,blank,,Movie/Video,IdeaBasket,1.7: Add evidence to your basket,1,node_78.eb:3.3 What polarity are detergents?,0,5/13/2011 16:24:38,5/11/2011 16:23:43,5/11/2011 16:23:43,0,0,,,,,,,,,,,,
30793,1,5,to use a brush to take the oil off better.,blank,,Movie/Video,IdeaBasket,1.7: Add evidence to your basket,1,node_78.eb:3.3 What polarity are detergents?,0,5/13/2011 16:24:38,5/11/2011 16:26:03,5/11/2011 16:26:03,0,0,,,,,,,,,,,,
30793,1,5,detergents help remove the oil easily then with just water,blank,,Evidence Step,IdeaBasket,1.7: Add evidence to your basket,2,"node_78.eb:3.3 What polarity are detergents?,node_36.eb:4.6 What polarity are detergents?",0,5/13/2011 16:24:38,5/11/2011 16:27:51,5/11/2011 16:27:51,1,0,,,,,,,,,,,,
30793,1,5,oil and water don't mix because they are completely diffeent molecules.,blank,,Evidence Step,IdeaBasket,2.5: Add new evidence to your basket,3,"node_78.eb:3.3 What polarity are detergents?,node_53.eb:3.15 What are polar molecules?,node_36.eb:4.6 What polarity are detergents?",0,5/13/2011 16:24:38,5/11/2011 16:49:27,5/11/2011 16:49:27,1,0,,,,,,,,,,,,
30793,1,5,covalent bonds that hold atoms together within molecules.,blank,,Evidence Step,IdeaBasket,2.5: Add new evidence to your basket,3,"node_78.eb:3.3 What polarity are detergents?,node_53.eb:3.15 What are polar molecules?,node_36.eb:4.6 What polarity are detergents?",0,5/13/2011 16:24:38,5/11/2011 16:50:35,5/11/2011 16:51:37,1,0,,,,,,,,,,,,
30793,1,5,covalent bonds are stronger.,blank,,Evidence Step,IdeaBasket,2.5: Add new evidence to your basket,3,"node_78.eb:3.3 What polarity are detergents?,node_53.eb:3.15 What are polar molecules?,node_36.eb:4.6 What polarity are detergents?",0,5/13/2011 16:24:38,5/11/2011 16:59:31,5/11/2011 16:59:31,1,0,,,,,,,,,,,,
30793,1,5,polar has negative and positive charges and non polar does not have charges.,blank,,Evidence Step,IdeaBasket,3.7: Add new evidence to your basket,1,node_53.eb:3.15 What are polar molecules?,0,5/13/2011 16:24:38,5/12/2011 16:09:11,5/12/2011 16:09:11,0,0,,,,,,,,,,,,
30793,1,5,non polar is low and polar is high.,blank,,Evidence Step,IdeaBasket,3.12: Add new evidence to your basket,1,node_53.eb:3.15 What are polar molecules?,0,5/13/2011 16:24:38,5/13/2011 16:33:43,5/13/2011 16:33:43,0,0,,,,,,,,,,,,
30794,1,5,water+oil=big no no,blank,no no,Evidence Step,Html,1.5: Your investigation,1,node_78.eb:3.3 What polarity are detergents?,0,5/13/2011 16:21:35,5/10/2011 16:58:54,5/10/2011 16:58:54,1,0,,,,,,,,,,,,
30794,1,5,oil and water repel,blank,,Evidence Step,AssessmentList,4.4: Do polar and nonpolar substances repel each other?,1,node_78.eb:3.3 What polarity are detergents?,0,5/13/2011 16:21:35,5/10/2011 17:02:18,5/10/2011 17:02:18,1,0,,,,,,,,,,,,
30794,1,5,weakest...london dissperation...example..atractions between oil and water molecules,blank,,Evidence Step,MatchSequence,2.9: Categorize attraction strengths,1,node_78.eb:3.3 What polarity are detergents?,0,5/13/2011 16:21:35,5/10/2011 17:05:20,5/12/2011 15:32:00,1,0,,,,,,,,,,,,
30794,1,5,medium...dipole-dipole...ex..between water and water,blank,,Evidence Step,MatchSequence,2.9: Categorize attraction strengths,1,node_78.eb:3.3 What polarity are detergents?,0,5/13/2011 16:21:35,5/10/2011 17:06:27,5/10/2011 17:06:27,1,0,,,,,,,,,,,,
30794,1,5,strongest...chemical bond...ex.between oxygen and hydrogen atomswithin a water molecule,blank,,Evidence Step,MatchSequence,2.9: Categorize attraction strengths,1,node_78.eb:3.3 What polarity are detergents?,0,5/13/2011 16:21:35,5/10/2011 17:08:15,5/10/2011 17:08:15,1,0,,,,,,,,,,,,
30795,1,5,"water and detergents helps remove oil
water cant remove oil ",blank,,Movie/Video,IdeaBasket,1.7: Add evidence to your basket,4,"node_78.eb:3.3 What polarity are detergents?,node_53.eb:3.15 What are polar molecules?,node_36.eb:4.6 What polarity are detergents?,node_40.eb:5.8 What polarity are detergents? ",0,5/12/2011 17:07:17,5/10/2011 16:57:55,5/10/2011 16:57:55,1,0,,,,,,,,,,,,
30795,1,5,covalent bonds hold atoms together.,blank,,Evidence Step,AssessmentList,2.4: Comparing intermolecular forces and covalent bonds,0,,1,5/12/2011 17:07:17,5/11/2011 16:17:35,5/11/2011 17:01:32,0,0,,,,,,,,,,,,
30795,1,5,oil and water seprate because they have a different shareing in charge.,blank,,Evidence Step,Html,3.1: Introducing polarity,4,"node_78.eb:3.3 What polarity are detergents?,node_53.eb:3.15 What are polar molecules?,node_36.eb:4.6 What polarity are detergents?,node_40.eb:5.8 What polarity are detergents? ",0,5/12/2011 17:07:17,5/11/2011 16:49:41,5/11/2011 16:49:41,1,0,,,,,,,,,,,,
30795,1,5,"oxygen-carbon bond are more polar, than non polar",blank,,Evidence Step,IdeaBasket,3.12: Add new evidence to your basket,3,"node_53.eb:3.15 What are polar molecules?,node_36.eb:4.6 What polarity are detergents?,node_40.eb:5.8 What polarity are detergents? ",0,5/12/2011 17:07:17,5/12/2011 15:48:51,5/12/2011 15:48:51,1,0,,,,,,,,,,,,
30795,1,5,polar and non polar substances repel because they don't mix.,blank,,Evidence Step,IdeaBasket,4.5: Add new evidence to your basket,2,"node_36.eb:4.6 What polarity are detergents?,node_40.eb:5.8 What polarity are detergents? ",0,5/12/2011 17:07:17,5/13/2011 16:27:43,5/13/2011 16:27:43,1,0,,,,,,,,,,,,
30795,1,5,"nonpolr is low, and polar is high",blank,,Evidence Step,Html,5.3: A visualization for detergents,1,node_40.eb:5.8 What polarity are detergents?,0,5/12/2011 17:07:17,5/13/2011 16:40:32,5/13/2011 16:40:32,1,0,,,,,,,,,,,,
30796,1,5,you cant just use water alone you have to use a soap or something like dawn to mix with the oil and water.,blank,,Evidence Step,IdeaBasket,1.7: Add evidence to your basket,2,"node_78.eb:3.3 What polarity are detergents?,node_53.eb:3.15 What are polar molecules?",0,5/12/2011 16:38:06,5/10/2011 16:59:01,5/10/2011 16:59:01,1,0,,,,,,,,,,,,
30796,1,5,intermolecular attractions are forces between molecules; they pull molecules close together in solid and liquid substances.,blank,,Evidence Step,AssessmentList,2.4: Comparing intermolecular forces and covalent bonds,2,"node_78.eb:3.3 What polarity are detergents?,node_53.eb:3.15 What are polar molecules?",0,5/12/2011 16:38:06,5/11/2011 16:25:40,5/11/2011 16:25:40,1,0,,,,,,,,,,,,
30796,1,5,Covalent bonds are the forces that hold atoms together within molecules.,blank,,Evidence Step,AssessmentList,2.4: Comparing intermolecular forces and covalent bonds,2,"node_78.eb:3.3 What polarity are detergents?,node_53.eb:3.15 What are polar molecules?",0,5/12/2011 16:38:06,5/11/2011 16:27:01,5/11/2011 16:27:01,1,0,,,,,,,,,,,,
30796,1,5,There are two major types of intermolecular attractions:  1. Dipole-dipole attractions:      * Only occur between two molecules that both have regions,blank,,Evidence Step,Html,2.8: Types of intermolecular attractions,2,"node_78.eb:3.3 What polarity are detergents?,node_53.eb:3.15 What are polar molecules?",0,5/12/2011 16:38:06,5/11/2011 16:39:36,5/11/2011 16:39:36,1,0,,,,,,,,,,,,
30796,1,5,oil and water separate because of different sharing of charge.,blank,,Evidence Step,Html,3.1: Introducing polarity,2,"node_78.eb:3.3 What polarity are detergents?,node_53.eb:3.15 What are polar molecules?",0,5/12/2011 16:38:06,5/11/2011 16:55:59,5/11/2011 16:55:59,1,0,,,,,,,,,,,,
30796,1,5,"Electronegativity measures how much an atom ""pulls"" electrons to itself in chemical bonds.",blank,,Evidence Step,Html,3.5: Polarity and electronegativity,1,node_53.eb:3.15 What are polar molecules?,0,5/12/2011 16:38:06,5/12/2011 15:40:22,5/12/2011 15:40:22,1,0,,,,,,,,,,,,
30796,1,5,polar has regions of positive/negative charge and nonpolar does not have charged regions.,blank,,Evidence Step,Html,3.1: Introducing polarity,1,node_53.eb:3.15 What are polar molecules?,0,5/12/2011 16:38:06,5/12/2011 15:48:05,5/12/2011 15:48:05,1,0,,,,,,,,,,,,
30902,1,3,"Electronegativity measures how much an atom ""pulls"" electrons to itself in chemical bonds.",blank,,Evidence Step,Html,3.5: Polarity and electronegativity,2,"node_78.eb:3.3 What polarity are detergents?,node_53.eb:3.15 What are polar molecules?",0,5/12/2011 14:20:23,5/12/2011 13:28:52,5/12/2011 13:28:52,0,0,,,,,,,,,,,,
30902,1,3,polar bonds have both positive and negative bonds,blank,,Evidence Step,Html,3.10: How does electronegativity affect covalent bond type?,3,"node_78.eb:3.3 What polarity are detergents?,node_53.eb:3.15 What are polar molecules?,node_36.eb:4.6 What polarity are detergents?",0,5/12/2011 14:20:23,5/12/2011 13:47:28,5/12/2011 13:47:28,1,0,,,,,,,,,,,,
30902,1,3,electronegativity measures how much an atom can take or pull in electrons,blank,,Evidence Step,IdeaBasket,3.12: Add new evidence to your basket,1,node_36.eb:4.6 What polarity are detergents?,0,5/12/2011 14:20:23,5/13/2011 13:41:51,5/13/2011 13:41:51,1,0,,,,,,,,,,,,
30902,1,3,Water and oil repel on eacthother,blank,,Evidence Step,IdeaBasket,4.5: Add new evidence to your basket,1,node_36.eb:4.6 What polarity are detergents?,0,5/12/2011 14:20:23,5/13/2011 14:19:00,5/13/2011 14:19:00,1,0,,,,,,,,,,,,
30909,1,5,"Because oil is nonpolar, in order to separate it from water, it's necessary to add polar properties",blank,,Evidence Step,ExplanationBuilder,3.3: What polarity are detergents?,2,"node_78.eb:3.3 What polarity are detergents?,node_36.eb:4.6 What polarity are detergents?",0,5/13/2011 16:28:35,5/11/2011 15:50:18,5/11/2011 15:50:18,1,0,,,,,,,,,,,,
30909,1,5,The difference in electronegativity is that sometimes an atom can have more electrons than others.,blank,,Evidence Step,ExplanationBuilder,3.15: What are polar molecules?,1,node_53.eb:3.15 What are polar molecules?,0,5/13/2011 16:28:35,5/13/2011 16:42:11,5/13/2011 16:42:11,0,0,,,,,,,,,,,,
